ICAO;RWY;TORA;TODA;ASDA;LDA;ELEV;SLOPE
HESX;28;3042;3042;3042;3042;547;1.22
HESX;34L;3661;3661;3661;3661;547;-0.19
HESX;34L_D;1963;1963;1963;1963;547;-0.19
HESX;34L_E;1656;1656;1656;1656;547;-0.19
HESX;34L_F;1340;1340;1340;1340;547;-0.19
HESX;34R;3038;3038;3038;3038;547;-0.00
HETB;04;4003;4003;4003;4003;2415;0.00
HETB;04_B;3298;3298;3298;3298;2415;0.00
HETB;04_D;1699;1699;1699;1699;2415;0.00
HETB;22;4003;4003;4003;4003;2415;-0.00
HETB;22_D;2304;2304;2304;2304;2415;-0.00
HETB;22_E;3017;3017;3017;3017;2415;-0.00
HETR;10;2995;2995;2995;2995;115;0.00
HETR;28;2995;2995;2995;2995;115;-0.00
HHAS;07;3005;3005;3005;3005;7661;-2.00
HHAS;07_N;1507;1507;1507;1507;7661;-2.00
HHAS;12;1917;1917;1917;1917;7661;0.00
HHAS;25;3005;3005;3005;3005;7661;2.00
HHAS;25_N;1499;1499;1499;1499;7661;2.00
HHAS;30;1917;1917;1917;1917;7661;-0.00
HHAS;30_N;1579;1579;1579;1579;7661;-0.00
HHMS;07;3602;3602;3602;3602;193;-0.03
HHMS;25;3602;3602;3602;3602;193;0.03
HHSB;12;3471;3471;3471;3471;45;0.23
HHSB;30;3471;3471;3471;3471;45;-0.23
HKAM;08;1185;1185;1185;1185;3755;0.00
HKAM;26;1185;1185;1185;1185;3755;-0.00
HKEL;08;3496;3496;3496;3496;6939;0.00
HKEL;08_A;3404;3404;3404;3404;6939;0.00
HKEL;08_B;2757;2757;2757;2757;6939;0.00
HKEL;26;3496;3496;3496;3496;6939;-0.00
HKJK;06;4116;4116;4116;4116;5330;0.00
HKJK;06_B;2543;2543;2543;2543;5330;0.00
HKJK;06_E;1817;1817;1817;1817;5330;0.00
HKJK;06_F;2543;2543;2543;2543;5330;0.00
HKJK;06_L;1107;1107;1107;1107;5330;0.00
HKJK;24;4116;4116;4116;4116;5330;-0.00
HKJK;24_B;1573;1573;1573;1573;5330;-0.00
HKJK;24_C;1858;1858;1858;1858;5330;-0.00
HKJK;24_D;3009;3009;3009;3009;5330;-0.00
HKJK;24_E;2300;2300;2300;2300;5330;-0.00
HKJK;24_F;1573;1573;1573;1573;5330;-0.00
HKJK;24_L;3009;3009;3009;3009;5330;-0.00
HKJK;24_T1;3997;3997;3997;3997;5330;-0.00
HKKI;06;3302;3302;3302;3302;3731;1.76
HKKI;24;3302;3302;3302;3302;3731;-1.76
HKKT;04;1463;1463;1463;1463;6069;0.00
HKKT;22;1463;1463;1463;1463;6069;-0.00
HKLK;09;1798;1798;1798;1798;2074;0.00
HKLK;27;1798;1798;1798;1798;2074;-0.00
HKLK;27_N;1332;1332;1332;1332;2074;-0.00
HKLU;15;2011;2011;2011;2011;20;0.00
HKLU;33;2011;2011;2011;2011;20;-0.00
HKML;17;1402;1402;1402;1402;87;0.00
HKML;35;1402;1402;1402;1402;87;-0.00
HKMO;03;3360;3360;3360;3360;200;-0.15
HKMO;03_C;1703;1703;1703;1703;200;-0.15
HKMO;03_F;2575;2575;2575;2575;200;-0.15
HKMO;15;1103;1103;1103;1103;200;0.54
HKMO;21;3360;3360;3360;3360;200;0.15
HKMO;21_B;2503;2503;2503;2503;200;0.15
HKMO;21_C;1599;1599;1599;1599;200;0.15
HKMO;33;1103;1103;1103;1103;200;-0.54
HKMO;33_E;1001;1001;1001;1001;200;-0.54
HKNV;18;1101;1101;1101;1101;6380;0.00
HKNV;36;1101;1101;1101;1101;6380;-0.00
HKNW;07;1455;1455;1455;1455;5545;0.00
HKNW;14;1554;1554;1554;1554;5545;0.00
HKNW;14_B;1454;1454;1454;1454;5545;0.00
HKNW;25;1455;1455;1455;1455;5545;-0.00
HKNW;32;1554;1554;1554;1554;5545;-0.00
HKNY;03;1201;1201;1201;1201;6250;0.00
HKNY;21;1201;1201;1201;1201;6250;-0.00
HKRE;06;2439;2439;2439;2439;5335;0.00
HKRE;24;2439;2439;2439;2439;5335;-0.00
HKUK;01;1174;1174;1174;1174;98;0.00
HKUK;19;1174;1174;1174;1174;98;-0.00
HKWJ;15;2808;2808;2808;2808;770;0.00
HKWJ;15_N;1403;1403;1403;1403;770;0.00
HKWJ;33;2808;2808;2808;2808;770;-0.00
HKWJ;33_N;1405;1405;1405;1405;770;-0.00
HL49;08;1102;1102;1102;1102;145;0.00
HL49;13;1737;1737;1737;1737;145;0.00
HL49;26;1102;1102;1102;1102;145;-0.00
HL49;31;1737;1737;1737;1737;145;-0.00
HL50;01;1568;1568;1568;1568;547;0.00
HL50;19;1568;1568;1568;1568;547;-0.00
HL51;10;2844;2844;2844;2844;1387;0.00
HL51;28;2844;2844;2844;2844;1387;-0.00
HL52;14;3593;3593;3593;3593;1014;0.00
HL52;32;3593;3593;3593;3593;1014;-0.00
HL54;18;1806;1806;1806;1806;984;0.00
HL54;36;1806;1806;1806;1806;984;-0.00
HL55;15;1813;1813;1813;1813;317;0.28
HL55;33;1813;1813;1813;1813;317;-0.28
HL56;01L;3382;3382;3382;3382;1722;-0.44
HL56;01R;2393;2393;2393;2393;1722;0.00
HL56;19L;2393;2393;2393;2393;1722;-0.00
HL56;19R;3382;3382;3382;3382;1722;0.44
HL57;06;1580;1580;1580;1580;1558;0.00
HL57;13;3657;3657;3657;3657;1558;0.00
HL57;24;1580;1580;1580;1580;1558;-0.00
HL57;31;3657;3657;3657;3657;1558;-0.00
HL59;15;3616;3616;3616;3616;799;0.00
HL59;33;3616;3616;3616;3616;799;-0.00
HL60;15;1305;1305;1305;1305;950;0.00
HL60;33;1305;1305;1305;1305;950;-0.00
HL61;16;2207;2207;2207;2207;399;0.00
HL61;34;2207;2207;2207;2207;399;-0.00
HL62;06;1688;1688;1688;1688;16;0.00
HL62;17;1750;1750;1750;1750;16;-0.06
HL62;24;1688;1688;1688;1688;16;-0.00
HL62;35;1750;1750;1750;1750;16;0.06
HL63;17;1165;1165;1165;1165;487;0.00
HL63;18;2106;2106;2106;2106;487;0.00
HL63;35;1165;1165;1165;1165;487;-0.00
HL63;36;2106;2106;2106;2106;487;-0.00
HL65;15;3008;3008;3008;3008;122;0.33
HL65;33;3008;3008;3008;3008;122;-0.33
HL66;13;3396;3396;3396;3396;1325;0.00
HL66;31;3396;3396;3396;3396;1325;-0.00
HL67;02;3022;3022;3022;3022;519;0.13
HL67;09;2993;2993;2993;2993;519;1.67
HL67;15;3007;3007;3007;3007;519;1.00
HL67;20;3022;3022;3022;3022;519;-0.13
HL67;27;2993;2993;2993;2993;519;-1.67
HL67;33;3007;3007;3007;3007;519;-1.00
HL68;14;3416;3416;3416;3416;33;-0.35
HL68;32;3416;3416;3416;3416;33;0.35
HL69;14;4205;4205;4205;4205;846;0.00
HL69;32;4205;4205;4205;4205;846;-0.00
HL70;14;3724;3724;3724;3724;500;0.00
HL70;32;3724;3724;3724;3724;500;-0.00
HL71;13;1500;1500;1500;1500;1399;0.00
HL71;31;1500;1500;1500;1500;1399;-0.00
HL72;11;1987;1987;1987;1987;910;0.00
HL72;29;1987;1987;1987;1987;910;-0.00
HL73;13;3702;3702;3702;3702;1480;0.00
HL73;13_None;3554;3554;3554;3554;1480;0.00
HL73;31;3702;3702;3702;3702;1480;-0.00
HL73;31_None;3647;3647;3647;3647;1480;-0.00
HL74;17;2291;2291;2291;2291;499;0.00
HL74;35;2291;2291;2291;2291;499;-0.00
HL76;15;3390;3390;3390;3390;60;0.00
HL76;15_N;3332;3332;3332;3332;60;0.00
HL76;33;3390;3390;3390;3390;60;-0.00
HL76;33_N;2574;2574;2574;2574;60;-0.00
HL77;10L;3191;3191;3191;3191;253;0.00
HL77;10R;3234;3234;3234;3234;253;0.00
HL77;28L;3234;3234;3234;3234;253;-0.00
HL77;28R;3191;3191;3191;3191;253;-0.00
HL78;17;2372;2372;2372;2372;2000;0.00
HL78;35;2372;2372;2372;2372;2000;-0.00
HL79;06;3798;3798;3798;3798;1463;0.00
HL79;24;3798;3798;3798;3798;1463;-0.00
HL80;13;2100;2100;2100;2100;100;0.00
HL80;31;2100;2100;2100;2100;100;-0.00
HL81;09;2365;2365;2365;2365;2043;0.00
HL81;27;2365;2365;2365;2365;2043;-0.00
HL82;18;1883;1883;1883;1883;380;0.00
HL82;36;1883;1883;1883;1883;380;-0.00
HL83;13;3896;3896;3896;3896;185;0.00
HL83;31;3896;3896;3896;3896;185;-0.00
HL84;17;2212;2212;2212;2212;330;0.18
HL84;35;2212;2212;2212;2212;330;-0.18
HLFL;16;2153;2153;2153;2153;161;0.00
HLFL;34;2153;2153;2153;2153;161;-0.00
HLGD;13;3587;3587;3587;3587;0;0.06
HLGD;18;3615;3615;3615;3615;0;0.08
HLGD;31;3587;3587;3587;3587;0;-0.06
HLGD;36;3615;3615;3615;3615;0;-0.08
HLGL;18;2007;2007;2007;2007;325;0.00
HLGL;36;2007;2007;2007;2007;325;-0.00
HLGT;06;2007;2007;2007;2007;2295;0.00
HLGT;17;3612;3612;3612;3612;2295;0.00
HLGT;17L;3733;3733;3733;3733;2295;0.00
HLGT;24;2007;2007;2007;2007;2295;-0.00
HLGT;35;3612;3612;3612;3612;2295;-0.00
HLGT;35R;3733;3733;3733;3733;2295;-0.00
HLKF;02;3675;3675;3675;3675;1367;0.00
HLKF;02L;3679;3679;3679;3679;1367;0.00
HLKF;20;3675;3675;3675;3675;1367;-0.00
HLKF;20R;3679;3679;3679;3679;1367;-0.00
HLLB;15L;3608;3608;3608;3608;433;-0.08
HLLB;15R;3607;3607;3607;3607;433;0.03
HLLB;15R_N;3553;3553;3553;3553;433;0.03
HLLB;33L;3607;3607;3607;3607;433;-0.03
HLLB;33L_N;3551;3551;3551;3551;433;-0.03
HLLB;33R;3608;3608;3608;3608;433;0.08
HLLM;10;3354;3354;3354;3354;36;0.00
HLLM;10_C;2110;2110;2110;2110;36;0.00
HLLM;10_D;1549;1549;1549;1549;36;0.00
HLLM;28;3354;3354;3354;3354;36;-0.00
HLLM;28_C;1244;1244;1244;1244;36;-0.00
HLLM;28_D;1806;1806;1806;1806;36;-0.00
HLLM;28_E;2418;2418;2418;2418;36;-0.00
HLLM;28_F;3066;3066;3066;3066;36;-0.00
HLLM;28_G;3266;3266;3266;3266;36;-0.00
HLLQ;03;1958;1958;1958;1958;2157;0.00
HLLQ;03_N;1593;1593;1593;1593;2157;0.00
HLLQ;10;3599;3599;3599;3599;2157;0.00
HLLQ;21;1958;1958;1958;1958;2157;-0.00
HLLQ;28;3599;3599;3599;3599;2157;-0.00
HLLS;06;1359;1359;1359;1359;1426;0.00
HLLS;13;3597;3597;3597;3597;1426;0.00
HLLS;24;1359;1359;1359;1359;1426;-0.00
HLLS;31;3597;3597;3597;3597;1426;-0.00
HLLT;09;3595;3595;3595;3595;263;0.00
HLLT;09_N;2527;2527;2527;2527;263;0.00
HLLT;18;2521;2521;2521;2521;263;0.00
HLLT;18_N;1526;1526;1526;1526;263;0.00
HLLT;18_None;1928;1928;1928;1928;263;0.00
HLLT;27;3595;3595;3595;3595;263;-0.00
HLLT;27_N;2576;2576;2576;2576;263;-0.00
HLLT;36;2521;2521;2521;2521;263;-0.00
HLLT;36_N;1550;1550;1550;1550;263;-0.00
HLMB;15;2221;2221;2221;2221;50;0.14
HLMB;33;2221;2221;2221;2221;50;-0.14
HLNF;12;1516;1516;1516;1516;42;0.00
HLNF;18;1924;1924;1924;1924;42;0.00
HLNF;30;1516;1516;1516;1516;42;-0.00
HLNF;36;1924;1924;1924;1924;42;-0.00
HLON;13;1789;1789;1789;1789;919;0.00
HLON;31;1789;1789;1789;1789;919;-0.00
HLRA;12;2099;2099;2099;2099;1050;0.00
HLRA;30;2099;2099;2099;2099;1050;-0.00
HLTD;01;1991;1991;1991;1991;1122;0.00
HLTD;06;3599;3599;3599;3599;1122;0.00
HLTD;19;1991;1991;1991;1991;1122;-0.00
HLTD;24;3599;3599;3599;3599;1122;-0.00
HLZA;12;2147;2147;2147;2147;1083;0.00
HLZA;30;2147;2147;2147;2147;1083;-0.00
HLZW;06;1800;1800;1800;1800;0;0.00
HLZW;06_N;1673;1673;1673;1673;0;0.00
HLZW;24;1800;1800;1800;1800;0;-0.00
HLZW;24_N;1677;1677;1677;1677;0;-0.00
HRYR;10;3494;3494;3494;3494;4857;0.06
HRYR;10_B10;3388;3388;3388;3388;4857;0.06
HRYR;28;3494;3494;3494;3494;4857;-0.06
HRYR;28_B10;3426;3426;3426;3426;4857;-0.06
HRZA;02;1486;1486;1486;1486;4891;0.00
HRZA;20;1486;1486;1486;1486;4891;-0.00
HSDN;17;3013;3013;3013;3013;772;0.00
HSDN;35;3013;3013;3013;3013;772;-0.00
HSDZ;17;2765;2765;2765;2765;1582;-2.10
HSDZ;35;2765;2765;2765;2765;1582;2.10
HSFA;01;2636;2636;2636;2636;1266;0.00
HSFA;19;2636;2636;2636;2636;1266;-0.00
HSFS;05;2975;2975;2975;2975;2401;0.00
HSFS;23;2975;2975;2975;2975;2401;-0.00
HSFS;23_N;2229;2229;2229;2229;2401;-0.00
HSHG;16;2154;2154;2154;2154;1325;0.00
HSHG;16_None;1380;1380;1380;1380;1325;0.00
HSHG;16_Route;1553;1553;1553;1553;1325;0.00
HSHG;34;2154;2154;2154;2154;1325;-0.00
HSKA;02;2508;2508;2508;2508;1669;-0.40
HSKA;20;2508;2508;2508;2508;1669;0.40
HSLI;06;2552;2552;2552;2552;1848;0.00
HSLI;24;2552;2552;2552;2552;1848;-0.00
HSMN;02;4035;4035;4035;4035;898;0.00
HSMN;02_A;1918;1918;1918;1918;898;0.00
HSMN;02_B;2119;2119;2119;2119;898;0.00
HSMN;02_C;2446;2446;2446;2446;898;0.00
HSMN;20;4035;4035;4035;4035;898;-0.00
HSMN;20_A;2117;2117;2117;2117;898;-0.00
HSMN;20_B;1916;1916;1916;1916;898;-0.00
HSMN;20_C;1589;1589;1589;1589;898;-0.00
HSNN;04;3009;3009;3009;3009;2105;0.00
HSNN;22;3009;3009;3009;3009;2105;-0.00
HSOB;01;3019;3019;3019;3019;1924;0.00
HSOB;19;3019;3019;3019;3019;1924;-0.00
HSPN;16;2511;2511;2511;2511;141;-0.16
HSPN;16_A;1344;1344;1344;1344;141;-0.16
HSPN;16_B;1169;1169;1169;1169;141;-0.16
HSPN;34;2511;2511;2511;2511;141;0.16
HSPN;34_A;1167;1167;1167;1167;141;0.16
HSPN;34_B;1343;1343;1343;1343;141;0.16
HSSJ;13;3122;3122;3122;3122;1513;0.00
HSSJ;13_N;2393;2393;2393;2393;1513;0.00
HSSJ;31;3122;3122;3122;3122;1513;-0.00
HSSJ;31_N;2357;2357;2357;2357;1513;-0.00
HSSM;04;2005;2005;2005;2005;1291;0.00
HSSM;22;2005;2005;2005;2005;1291;-0.00
HSSS;18;2996;2996;2996;2996;1265;-0.07
HSSS;18_B;2841;2841;2841;2841;1265;-0.07
HSSS;18_F;2022;2022;2022;2022;1265;-0.07
HSSS;18_G;1592;1592;1592;1592;1265;-0.07
HSSS;18_H;1082;1082;1082;1082;1265;-0.07
HSSS;18_R;2887;2887;2887;2887;1265;-0.07
HSSS;36;2996;2996;2996;2996;1265;0.07
HSSS;36_G;1404;1404;1404;1404;1265;0.07
HSSS;36_H;1914;1914;1914;1914;1265;0.07
HSSS;36_R;2876;2876;2876;2876;1265;0.07
HSWW;09;2493;2493;2493;2493;1526;0.36
HSWW;27;2493;2493;2493;2493;1526;-0.36
HTAR;09;1876;1876;1876;1876;4546;0.00
HTAR;09_B1;1196;1196;1196;1196;4546;0.00
HTAR;09_E;1384;1384;1384;1384;4546;0.00
HTAR;27;1876;1876;1876;1876;4546;-0.00
HTBU;13;1386;1386;1386;1386;3766;-0.72
HTBU;31;1386;1386;1386;1386;3766;0.72
HTDA;05;2990;2990;2990;2990;182;0.10
HTDA;05_N;2930;2930;2930;2930;182;0.10
HTDA;05_P;2930;2930;2930;2930;182;0.10
HTDA;05_U;2688;2688;2688;2688;182;0.10
HTDA;05_W;1944;1944;1944;1944;182;0.10
HTDA;05_X;1393;1393;1393;1393;182;0.10
HTDA;23;2990;2990;2990;2990;182;-0.10
HTDA;23_P;2926;2926;2926;2926;182;-0.10
HTDA;23_W;1046;1046;1046;1046;182;-0.10
HTDA;23_X;1597;1597;1597;1597;182;-0.10
HTDO;09;2441;2441;2441;2441;3638;2.46
HTDO;09_N;1640;1640;1640;1640;3638;2.46
HTDO;27;2441;2441;2441;2441;3638;-2.46
HTGW;09;3315;3315;3315;3315;4412;-0.45
HTGW;09_A;1670;1670;1670;1670;4412;-0.45
HTGW;27;3315;3315;3315;3315;4412;0.45
HTGW;27_A;1645;1645;1645;1645;4412;0.45
HTIR;02;1677;1677;1677;1677;4678;0.00
HTIR;02_N;1527;1527;1527;1527;4678;0.00
HTIR;20;1677;1677;1677;1677;4678;-0.00
HTKA;15;1797;1797;1797;1797;2670;0.00
HTKA;15_1;1266;1266;1266;1266;2670;0.00
HTKA;15_2;1139;1139;1139;1139;2670;0.00
HTKA;33;1797;1797;1797;1797;2670;-0.00
HTKJ;09;3584;3584;3584;3584;2932;-0.31
HTKJ;09_C;2062;2062;2062;2062;2932;-0.31
HTKJ;27;3584;3584;3584;3584;2932;0.31
HTKJ;27_27;3464;3464;3464;3464;2932;0.31
HTMA;15;1500;1500;1500;1500;79;0.67
HTMA;33;1500;1500;1500;1500;79;-0.67
HTMP;09;2001;2001;2001;2001;3520;0.00
HTMP;09_N;1472;1472;1472;1472;3520;0.00
HTMP;27;2001;2001;2001;2001;3520;-0.00
HTMS;08;1266;1266;1266;1266;2798;0.00
HTMS;26;1266;1266;1266;1266;2798;-0.00
HTMT;01;2818;2818;2818;2818;371;0.00
HTMT;19;2818;2818;2818;2818;371;-0.00
HTMT;19_N;2532;2532;2532;2532;371;-0.00
HTMW;12;3699;3699;3699;3699;3763;0.00
HTMW;30;3699;3699;3699;3699;3763;-0.00
HTNG;02;3013;3013;3013;3013;757;0.00
HTNG;20;3013;3013;3013;3013;757;-0.00
HTPE;03;1533;1533;1533;1533;80;0.00
HTPE;21;1533;1533;1533;1533;80;-0.00
HTSN;14;2257;2257;2257;2257;5048;0.00
HTSN;32;2257;2257;2257;2257;5048;-0.00
HTSO;13;1626;1626;1626;1626;3444;0.00
HTSO;31;1626;1626;1626;1626;3444;-0.00
HTTB;13;1911;1911;1911;1911;3868;0.00
HTTB;13_N;1394;1394;1394;1394;3868;0.00
HTTB;31;1911;1911;1911;1911;3868;-0.00
HTTG;06;1259;1259;1259;1259;128;0.00
HTTG;24;1259;1259;1259;1259;128;-0.00
HTTG;24_N;1065;1065;1065;1065;128;-0.00
HTZA;18;3039;3039;3039;3039;54;0.00
HTZA;18_A;2599;2599;2599;2599;54;0.00
HTZA;18_B;2303;2303;2303;2303;54;0.00
HTZA;18_E;1702;1702;1702;1702;54;0.00
HTZA;18_L;2065;2065;2065;2065;54;0.00
HTZA;36;3039;3039;3039;3039;54;-0.00
HTZA;36_C;2989;2989;2989;2989;54;-0.00
HTZA;36_E;1337;1337;1337;1337;54;-0.00
HTZA;36_F;2111;2111;2111;2111;54;-0.00
HUEN;12;2424;2424;2424;2424;3782;0.00
HUEN;12_A;2354;2354;2354;2354;3782;0.00
HUEN;12_B;2354;2354;2354;2354;3782;0.00
HUEN;17;3676;3676;3676;3676;3782;0.00
HUEN;17_B;3091;3091;3091;3091;3782;0.00
HUEN;30;2424;2424;2424;2424;3782;-0.00
HUEN;30_J1;1304;1304;1304;1304;3782;-0.00
HUEN;35;3676;3676;3676;3676;3782;-0.00
HUEN;35_A2;2906;2906;2906;2906;3782;-0.00
HUGU;17;3159;3159;3159;3159;3509;0.00
HUGU;35;3159;3159;3159;3159;3509;-0.00
HUKI;17;1198;1198;1198;1198;6200;0.00
HUKI;35;1198;1198;1198;1198;6200;-0.00
HUSO;05;1863;1863;1863;1863;3696;0.00
HUSO;23;1863;1863;1863;1863;3696;-0.00
I06;18;1496;1496;1496;1496;3501;0.00
I06;36;1496;1496;1496;1496;3501;-0.00
I10;05;1162;1162;1162;1162;878;0.00
I10;23;1162;1162;1162;1162;878;-0.00
I16;08;1128;1128;1128;1128;1783;0.00
I16;26;1128;1128;1128;1128;1783;-0.00
I17;08;1215;1215;1215;1215;994;0.00
I17;26;1215;1215;1215;1215;994;-0.00
I18;04;1222;1222;1222;1222;756;0.00
I18;22;1222;1222;1222;1222;756;-0.00
I19;07;1521;1521;1521;1521;949;0.00
I19;25;1521;1521;1521;1521;949;-0.00
I22;08;1307;1307;1307;1307;1119;0.00
I22;26;1307;1307;1307;1307;1119;-0.00
I23;05;1553;1553;1553;1553;979;0.00
I23;23;1553;1553;1553;1553;979;-0.00
I39;18;1527;1527;1527;1527;1000;0.00
I39;18_D;1369;1369;1369;1369;1000;0.00
I39;36;1527;1527;1527;1527;1000;-0.00
I40;04;1524;1524;1524;1524;979;0.00
I40;22;1524;1524;1524;1524;979;-0.00
I43;01;1584;1584;1584;1584;726;0.00
I43;19;1584;1584;1584;1584;726;-0.00
I63;18;1801;1801;1801;1801;731;0.00
I63;36;1801;1801;1801;1801;731;-0.00
I64;03;1158;1158;1158;1158;848;0.00
I64;21;1158;1158;1158;1158;848;-0.00
I68;01;1375;1375;1375;1375;895;0.00
I68;19;1375;1375;1375;1375;895;-0.00
I68;19_19;1210;1210;1210;1210;895;-0.00
I74;02;1342;1342;1342;1342;1066;0.00
I74;20;1342;1342;1342;1342;1066;-0.00
I75;18;1220;1220;1220;1220;1109;0.00
I75;36;1220;1220;1220;1220;1109;-0.00
I76;01;1342;1342;1342;1342;777;0.00
I76;19;1342;1342;1342;1342;777;-0.00
I93;10;1216;1216;1216;1216;733;0.00
I93;28;1216;1216;1216;1216;733;-0.00
I95;04;1461;1461;1461;1461;1022;0.00
I95;22;1461;1461;1461;1461;1022;-0.00
ID92;05;1281;1281;1281;1281;2548;0.00
ID92;23;1281;1281;1281;1281;2548;-0.00
II32;13;1131;1131;1131;1131;400;0.00
II32;31;1131;1131;1131;1131;400;-0.00
K01;16;1142;1142;1142;1142;924;0.00
K01;34;1142;1142;1142;1142;924;-0.00
K02;02;2135;2135;2135;2135;371;0.00
K02;20;2135;2135;2135;2135;371;-0.00
K06;18;1220;1220;1220;1220;464;0.00
K06;36;1220;1220;1220;1220;464;-0.00
K17;17;1433;1433;1433;1433;2779;0.00
K17;35;1433;1433;1433;1433;2779;-0.00
K20;14;1676;1676;1676;1676;1256;0.00
K20;32;1676;1676;1676;1676;1256;-0.00
K22;03;1542;1542;1542;1542;1221;0.00
K22;03_N;1025;1025;1025;1025;1221;0.00
K22;21;1542;1542;1542;1542;1221;-0.00
K24;17;1530;1530;1530;1530;1011;0.00
K24;35;1530;1530;1530;1530;1011;-0.00
K44;17;1236;1236;1236;1236;2491;0.00
K44;35;1236;1236;1236;1236;2491;-0.00
K61;17;1282;1282;1282;1282;1416;0.00
K61;35;1282;1282;1282;1282;1416;-0.00
K62;03;1222;1222;1222;1222;896;0.00
K62;21;1222;1222;1222;1222;896;-0.00
K75;02;1282;1282;1282;1282;1564;0.00
K75;20;1282;1282;1282;1282;1564;-0.00
K78;17;1251;1251;1251;1251;1150;0.00
K78;35;1251;1251;1251;1251;1150;-0.00
K79;17;1282;1282;1282;1282;2466;0.00
K79;35;1282;1282;1282;1282;2466;-0.00
K82;14;1341;1341;1341;1341;1798;0.00
K82;32;1341;1341;1341;1341;1798;-0.00
K88;01;1679;1679;1679;1679;1015;0.00
K88;19;1679;1679;1679;1679;1015;-0.00
K89;02;1268;1268;1268;1268;874;0.00
K89;20;1268;1268;1268;1268;874;-0.00
KAAA;03;1220;1220;1220;1220;594;0.00
KAAA;21;1220;1220;1220;1220;594;-0.00
KAAF;06;1606;1606;1606;1606;20;0.00
KAAF;06_N;1371;1371;1371;1371;20;0.00
KAAF;14;1654;1654;1654;1654;20;0.00
KAAF;14_N;1421;1421;1421;1421;20;0.00
KAAF;18;1604;1604;1604;1604;20;0.00
KAAF;18_N;1372;1372;1372;1372;20;0.00
KAAF;24;1606;1606;1606;1606;20;-0.00
KAAF;24_N;1404;1404;1404;1404;20;-0.00
KAAF;32;1654;1654;1654;1654;20;-0.00
KAAF;32_N;1600;1600;1600;1600;20;-0.00
KAAF;36;1604;1604;1604;1604;20;-0.00
KAAF;36_N;1548;1548;1548;1548;20;-0.00
KAAO;18;1862;1862;1862;1862;1418;0.00
KAAO;36;1862;1862;1862;1862;1418;-0.00
KAAS;05;1526;1526;1526;1526;918;0.00
KAAS;23;1526;1526;1526;1526;918;-0.00
KAAT;13;1288;1288;1288;1288;4374;-1.78
KAAT;31;1288;1288;1288;1288;4374;1.78
KABE;06;2317;2317;2317;2317;394;2.29
KABE;06_A4;1863;1863;1863;1863;394;2.29
KABE;06_B;1339;1339;1339;1339;394;2.29
KABE;13;1764;1764;1764;1764;394;-0.11
KABE;13_B5;1305;1305;1305;1305;394;-0.11
KABE;13_B6;1508;1508;1508;1508;394;-0.11
KABE;24;2317;2317;2317;2317;394;-2.29
KABE;24_A1;2210;2210;2210;2210;394;-2.29
KABE;24_A3;1361;1361;1361;1361;394;-2.29
KABE;24_C;2210;2210;2210;2210;394;-2.29
KABE;24_E;1706;1706;1706;1706;394;-2.29
KABE;31;1764;1764;1764;1764;394;0.11
KABE;31_B3;1259;1259;1259;1259;394;0.11
KABI;04;1122;1122;1122;1122;1791;0.00
KABI;17L;2199;2199;2199;2199;1791;0.00
KABI;17L_D1;1403;1403;1403;1403;1791;0.00
KABI;17R;2200;2200;2200;2200;1791;0.00
KABI;17R_C3;1324;1324;1324;1324;1791;0.00
KABI;17R_C4;1961;1961;1961;1961;1791;0.00
KABI;22;1122;1122;1122;1122;1791;-0.00
KABI;35L;2200;2200;2200;2200;1791;-0.00
KABI;35L_C1;1821;1821;1821;1821;1791;-0.00
KABI;35L_C2;1414;1414;1414;1414;1791;-0.00
KABI;35R;2199;2199;2199;2199;1791;-0.00
KABI;35R_D2;1223;1223;1223;1223;1791;-0.00
KABI;35R_D3;1711;1711;1711;1711;1791;-0.00
KABQ;03;3047;3047;3047;3047;5354;0.00
KABQ;03_F3;1883;1883;1883;1883;5354;0.00
KABQ;03_F6;2483;2483;2483;2483;5354;0.00
KABQ;08;4193;4193;4193;4193;5354;0.00
KABQ;08_A2;4013;4013;4013;4013;5354;0.00
KABQ;08_A3;3804;3804;3804;3804;5354;0.00
KABQ;08_A5;2244;2244;2244;2244;5354;0.00
KABQ;08_A6;1911;1911;1911;1911;5354;0.00
KABQ;08_A9;1147;1147;1147;1147;5354;0.00
KABQ;08_C;3481;3481;3481;3481;5354;0.00
KABQ;08_D;3189;3189;3189;3189;5354;0.00
KABQ;08_E3;3804;3804;3804;3804;5354;0.00
KABQ;08_E4;3317;3317;3317;3317;5354;0.00
KABQ;08_E6;1911;1911;1911;1911;5354;0.00
KABQ;08_E9;1147;1147;1147;1147;5354;0.00
KABQ;12;1827;1827;1827;1827;5354;0.00
KABQ;12_C;1020;1020;1020;1020;5354;0.00
KABQ;12_E;1642;1642;1642;1642;5354;0.00
KABQ;12_E3;1428;1428;1428;1428;5354;0.00
KABQ;21;3047;3047;3047;3047;5354;-0.00
KABQ;21_C;2116;2116;2116;2116;5354;-0.00
KABQ;21_D;2500;2500;2500;2500;5354;-0.00
KABQ;21_F1;1697;1697;1697;1697;5354;-0.00
KABQ;21_F3;1164;1164;1164;1164;5354;-0.00
KABQ;21_G;2322;2322;2322;2322;5354;-0.00
KABQ;26;4193;4193;4193;4193;5354;-0.00
KABQ;26_A10;3534;3534;3534;3534;5354;-0.00
KABQ;26_A11;4047;4047;4047;4047;5354;-0.00
KABQ;26_A7;2071;2071;2071;2071;5354;-0.00
